School_Code,SuburbPostCodeKey,AgeID,School_Name,Street,Suburb,Postcode,Student_numbers,Indigenous_percentage,LBOTE_percentage,ICSEA_Value,Level_of_Schooling,Opportunity_Class,School_Specialty_Type,School_Subtype,Intensive_English_Centre,School_Gender,Phone,School_Email,Fax,Late_Opening_School,Latitude,Longitude,Date_Extracted,LatLong
1204,"2546-Bermagui",10178,"Bermagui Public School","George St","Bermagui","2546","169","14","6",928,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6493 4271","bermagui-p.school@det.nsw.edu.au","6493 4425","N",-36.420776,150.063625,2017-07-03 00:00:00.000,"-36.420776,150.063625"
1209,"2577-Berrima",10244,"Berrima Public School","Oxley St","Berrima","2577","140","5","7",1027,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4877 1262","berrima-p.school@det.nsw.edu.au","4877 1041","N",-34.485882,150.340775,2017-07-03 00:00:00.000,"-34.485882,150.340775"
1217,"2480-Bexhill",9778,"Bexhill Public School","12 Withers St","Bexhill","2480","103","8","7",1037,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6628 4223","bexhill-p.school@det.nsw.edu.au","6628 4248","N",-28.766026,153.345835,2017-07-03 00:00:00.000,"-28.766026,153.345835"
1224,"2486-Bilambil",9923,"Bilambil Public School","Bilambil Rd","Bilambil","2486","312","7","4",990,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","07 5590 7210","bilambil-p.school@det.nsw.edu.au","07 5590 7075","N",-28.223742,153.468431,2017-07-03 00:00:00.000,"-28.223742,153.468431"
1231,"2583-Binda",10417,"Binda Public School","Queen St","Binda","2583","11","64","0",776,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4835 6052","binda-p.school@det.nsw.edu.au","4835 6092","N",-34.331463,149.368114,2017-07-03 00:00:00.000,"-34.331463,149.368114"
1249,"2365-Black Mountain",9415,"Black Mountain Public School","815 Black Mountain Rd","Black Mountain","2365","32","31","0",976,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6775 0192","blackmtn-p.school@det.nsw.edu.au","6775 0228","N",-30.308489,151.657688,2017-07-03 00:00:00.000,"-30.308489,151.657688"
1252,"2343-Blackville",9362,"Blackville Public School","O'Neile St","Blackville","2343","15","40","0",939,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6747 4024","blackville-p.school@det.nsw.edu.au","6747 4100","N",-31.64044,150.237489,2017-07-03 00:00:00.000,"-31.64044,150.237489"
1258,"2774-Blaxland",5309,"Blaxland Public School","Baden Place","Blaxland","2774","141","9","10",1043,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4739 2817","blaxland-p.school@det.nsw.edu.au","4739 8630","N",-33.737103,150.603489,2017-07-03 00:00:00.000,"-33.737103,150.603489"
1260,"2799-Blayney",10999,"Blayney Public School","Lindsay St","Blayney","2799","293","10","3",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6368 2154","blayney-p.school@det.nsw.edu.au","6368 3019","N",-33.528987,149.251583,2017-07-03 00:00:00.000,"-33.528987,149.251583"
1266,"2450-Boambee",9654,"Boambee Public School","30 Lindsays Rd","Boambee","2450","428","11","5",985,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6653 1107","boambee-p.school@det.nsw.edu.au","6658 2543","N",-30.334055,153.077009,2017-07-03 00:00:00.000,"-30.334055,153.077009"
1276,"2382-Boggabri",9487,"Boggabri Public School","Merton St","Boggabri","2382","118","24","0",878,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6743 4526","boggabri-p.school@det.nsw.edu.au","6743 4276","N",-30.705682,150.043053,2017-07-03 00:00:00.000,"-30.705682,150.043053"
1286,"2320-Bolwarra",9156,"Bolwarra Public School","Bolwarra Rd","Bolwarra","2320","473","4","5",1041,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4930 1296","bolwarra-p.school@det.nsw.edu.au","4930 0032","N",-32.706994,151.573008,2017-07-03 00:00:00.000,"-32.706994,151.573008"
1287,"2541-Bomaderry",10168,"Bomaderry Public School","Cambewarra Rd","Bomaderry","2541","332","32","7",897,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4421 6577","bomaderry-p.school@det.nsw.edu.au","4423 1847","N",-34.847379,150.608269,2017-07-03 00:00:00.000,"-34.847379,150.608269"
1297,"2441-Bonville",9630,"Bonville Public School","11 Gleniffer Rd","Bonville","2441","140","4","6",1007,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6653 4250","bonville-p.school@det.nsw.edu.au","6653 4092","N",-30.379782,153.032316,2017-07-03 00:00:00.000,"-30.379782,153.032316"
1334,"2582-Bowning",10277,"Bowning Public School","147 Bowning Road","Bowning","2582","28","21","0",924,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6227 6093","bowning-p.school@det.nsw.edu.au","6227 6121","N",-34.769376,148.81153,2017-07-03 00:00:00.000,"-34.769376,148.81153"
1341,"2335-Branxton",9331,"Branxton Public School","12 King Street","Branxton","2335","355","10","2",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4938 1214","branxton-p.school@det.nsw.edu.au","4938 1905","N",-32.659391,151.350682,2017-07-03 00:00:00.000,"-32.659391,151.350682"
1360,"2556-Bringelly",8547,"Bringelly Public School","1205 The Northern Road","Bringelly","2556","132","5","29",927,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4774 8271","bringelly-p.school@det.nsw.edu.au","4774 9202","N",-33.93791,150.730266,2017-07-03 00:00:00.000,"-33.93791,150.730266"
1387,"2722-Brungle",16180,"Brungle Public School","2 Brungle School Rd","Brungle","2722","11","91","0",-1,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6944 9160","brungle-p.school@det.nsw.edu.au","6944 9147","N",-35.156755,148.233572,2017-07-03 00:00:00.000,"-35.156755,148.233572"
1389,"2483-Brunswick Heads",9909,"Brunswick Heads Public School","Fingal St","Brunswick Heads","2483","148","12","10",1005,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6685 1204","brunswickh-p.school@det.nsw.edu.au","6685 1312","N",-28.541343,153.550848,2017-07-03 00:00:00.000,"-28.541343,153.550848"
1411,"2516-Bulli",9992,"Bulli Public School","Haig Rd","Bulli","2516","192","6","11",1059,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4267 1723","bulli-p.school@det.nsw.edu.au","4268 1503","N",-34.326951,150.912703,2017-07-03 00:00:00.000,"-34.326951,150.912703"
1471,"2477-Cabbage Tree Island",9762,"Cabbage Tree Island Public School","Cabbage Tree Island Rd","Cabbage Tree Island","2477","14","100","0",-1,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6683 4251","cabbagetre-p.school@det.nsw.edu.au","6683 4369","N",-28.98367,153.457788,2017-07-03 00:00:00.000,"-28.98367,153.457788"
1481,"2540-Cambewarra",10068,"Cambewarra Public School","Kalinga St","Cambewarra","2540","307","10","6",1008,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4446 0038","cambewarra-p.school@det.nsw.edu.au","4446 0515","N",-34.821537,150.556043,2017-07-03 00:00:00.000,"-34.821537,150.556043"
1482,"2570-Camden",10220,"Camden Public School","John St","Camden","2570","295","4","7",1027,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4655 8049","camden-p.school@det.nsw.edu.au","4655 3269","N",-34.051998,150.693236,2017-07-03 00:00:00.000,"-34.051998,150.693236"
1483,"2042-Newtown",7591,"Camdenville Public School","Laura St","Newtown","2042","256","4","27",1098,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9557 5505","camdenvill-p.school@det.nsw.edu.au","9550 4605","N",-33.906146,151.175741,2017-07-03 00:00:00.000,"-33.906146,151.175741"
1486,"2560-Campbelltown",10203,"Campbelltown Public School","Lithgow St","Campbelltown","2560","322","6","36",953,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4625 1581","campbellto-p.school@det.nsw.edu.au","4628 5031","N",-34.070109,150.815634,2017-07-03 00:00:00.000,"-34.070109,150.815634"
1495,"2800-Orange",11004,"Canobolas Public School","Canobolas Rd","Orange","2800","109","6","6",1040,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6365 3282","canobolas-p.school@det.nsw.edu.au","6365 3146","N",-33.305942,149.04621,2017-07-03 00:00:00.000,"-33.305942,149.04621"
1497,"2193-Canterbury",8561,"Canterbury Public School","Church St","Canterbury","2193","307","4","57",1066,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9718 2884","canterbury-p.school@det.nsw.edu.au","9718 0725","N",-33.908761,151.122306,2017-07-03 00:00:00.000,"-33.908761,151.122306"
1505,"2285-Cardiff",9003,"Cardiff Public School","Macquarie Rd","Cardiff","2285","217","9","5",967,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4954 0475","cardiff-p.school@det.nsw.edu.au","4956 5436","N",-32.945779,151.657754,2017-07-03 00:00:00.000,"-32.945779,151.657754"
1513,"2218-Carlton",8629,"Carlton South Public School","Jubilee Ave","Carlton","2218","606","1","75",1073,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9587 5235","carltonsth-p.school@det.nsw.edu.au","9553 8308","N",-33.973045,151.128287,2017-07-03 00:00:00.000,"-33.973045,151.128287"
1518,"2294-Carrington",9108,"Carrington Public School","Young St","Carrington","2294","99","11","16",977,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4969 3707","carrington-p.school@det.nsw.edu.au","4961 6860","N",-32.912446,151.765328,2017-07-03 00:00:00.000,"-32.912446,151.765328"
1520,"2340-Carroll",9344,"Carroll Public School","David St","Carroll","2340","21","62","0",766,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6743 1722","carroll-p.school@det.nsw.edu.au","6743 1800","N",-30.986074,150.447096,2017-07-03 00:00:00.000,"-30.986074,150.447096"
1542,"2325-Cessnock",9278,"Cessnock Public School","Rawson St","Cessnock","2325","296","21","2",886,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4990 1652","cessnock-p.school@det.nsw.edu.au","4991 1782","N",-32.840405,151.363808,2017-07-03 00:00:00.000,"-32.840405,151.363808"
1550,"2290-Charlestown",9050,"Charlestown Public School","Frederick St","Charlestown","2290","139","7","24",998,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4943 4063","charlestow-p.school@det.nsw.edu.au","4942 2583","N",-32.965494,151.697486,2017-07-03 00:00:00.000,"-32.965494,151.697486"
1551,"2428-Boomerang Beach",16257,"Pacific Palms Public School","Boomerang Drive","Boomerang Beach","2428","324","6","6",1004,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6554 0249","pacificpal-p.school@det.nsw.edu.au","6554 0642","N",-32.341023,152.539306,2017-07-03 00:00:00.000,"-32.341023,152.539306"
1564,"2321-Clarence Town",9164,"Clarence Town Public School","Queen St","Clarence Town","2321","126","11","0",932,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4996 4156","clarenceto-p.school@det.nsw.edu.au","4996 4392","N",-32.588731,151.777207,2017-07-03 00:00:00.000,"-32.588731,151.777207"
1580,"2570-Cobbitty",10223,"Cobbitty Public School","Cobbitty Rd","Cobbitty","2570","250","6","18",1028,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4651 2262","cobbitty-p.school@det.nsw.edu.au","4651 2686","N",-34.0159,150.685938,2017-07-03 00:00:00.000,"-34.0159,150.685938"
1583,"2480-Coffee Camp",9786,"Coffee Camp Public School","Nimbin Rd","Coffee Camp","2480","63","14","21",1033,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6689 9259","coffeecamp-p.school@det.nsw.edu.au","6689 9363","N",-28.662664,153.220638,2017-07-03 00:00:00.000,"-28.662664,153.220638"
1584,"2450-Coffs Harbour",9655,"Coffs Harbour Public School","7 Salamander Street","Coffs Harbour","2450","428","24","27",880,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6652 3355","coffsharb-p.school@det.nsw.edu.au","6651 3991","N",-30.30196,153.120372,2017-07-03 00:00:00.000,"-30.30196,153.120372"
1605,"2226-Como",4400,"Como Public School","Genoa St","Como","2226","101","7","22",1076,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9528 9003","como-p.school@det.nsw.edu.au","9528 3407","N",-34.001832,151.069127,2017-07-03 00:00:00.000,"-34.001832,151.069127"
1612,"2500-Coniston",9936,"Coniston Public School","Auburn St","Coniston","2500","208","7","48",973,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4229 1117","coniston-p.school@det.nsw.edu.au","4226 5094","N",-34.439023,150.887435,2017-07-03 00:00:00.000,"-34.439023,150.887435"
1615,"2790-Lithgow",10960,"Cooerwull Public School","319 Main St","Lithgow","2790","328","19","7",905,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6351 3106","cooerwull-p.school@det.nsw.edu.au","6353 1075","N",-33.484053,150.142093,2017-07-03 00:00:00.000,"-33.484053,150.142093"
1616,"2034-Coogee",7053,"Coogee Public School","Byron St & Coogee Bay Rd","Coogee","2034","606","1","30",1152,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9315 7255","coogee-p.school@det.nsw.edu.au","9664 2161","N",-33.920819,151.249846,2017-07-03 00:00:00.000,"-33.920819,151.249846"
1625,"2535-Shoalhaven Heads",10054,"Shoalhaven Heads Public School","47 Ravenscliffe Road","Shoalhaven Heads","2535","189","11","4",999,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4448 7174","shoalhaven-p.school@det.nsw.edu.au","4448 7086","N",-34.853167,150.740088,2017-07-03 00:00:00.000,"-34.853167,150.740088"
1627,"2423-Coolongolook",9530,"Coolongolook Public School","Pacific Hwy","Coolongolook","2423","31","23","0",838,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4997 7183","coolongolo-p.school@det.nsw.edu.au","4997 7232","N",-32.222798,152.318838,2017-07-03 00:00:00.000,"-32.222798,152.318838"
1628,"2630-Cooma",10428,"Cooma Public School","Commissioner St","Cooma","2630","251","5","7",973,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6452 1933","cooma-p.school@det.nsw.edu.au","6452 2980","N",-36.237474,149.125034,2017-07-03 00:00:00.000,"-36.237474,149.125034"
1632,"2426-Coopernook",9534,"Coopernook Public School","Macquarie St","Coopernook","2426","51","12","0",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6556 3162","coopernook-p.school@det.nsw.edu.au","6556 3367","N",-31.827512,152.607874,2017-07-03 00:00:00.000,"-31.827512,152.607874"
1635,"2265-Cooranbong",8737,"Cooranbong Public School","Government Rd","Cooranbong","2265","195","7","9",971,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4977 1122","cooranbong-p.school@det.nsw.edu.au","4977 2059","N",-33.0805,151.441793,2017-07-03 00:00:00.000,"-33.0805,151.441793"
1636,"2590-Cootamundra",10291,"Cootamundra Public School","Cooper St","Cootamundra","2590","298","8","4",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6942 1402","cootamundr-p.school@det.nsw.edu.au","6942 4187","N",-34.638914,148.026809,2017-07-03 00:00:00.000,"-34.638914,148.026809"
1654,"2456-Corindi Beach",9680,"Corindi Public School","Coral St","Corindi Beach","2456","205","20","6",929,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6649 2734","corindi-p.school@det.nsw.edu.au","6649 2332","N",-30.021469,153.194234,2017-07-03 00:00:00.000,"-30.021469,153.194234"
1658,"2646-Corowa",10465,"Corowa Public School","244 Honour Avenue","Corowa","2646","253","6","6",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6033 1606","corowa-p.school@det.nsw.edu.au","6033 4100","N",-35.992545,146.3949,2017-07-03 00:00:00.000,"-35.992545,146.3949"
1661,"2518-Corrimal",9999,"Corrimal Public School","Princes Hwy","Corrimal","2518","184","8","17",991,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4284 4231","corrimal-p.school@det.nsw.edu.au","4284 1392","N",-34.367371,150.899022,2017-07-03 00:00:00.000,"-34.367371,150.899022"
1671,"2794-Cowra",10971,"Cowra Public School","Vaux St","Cowra","2794","381","20","4",902,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6342 2400","cowra-p.school@det.nsw.edu.au","6341 1357","N",-33.836028,148.68992,2017-07-03 00:00:00.000,"-33.836028,148.68992"
1684,"2583-Crookwell",10281,"Crookwell Public School","Denison St","Crookwell","2583","218","5","3",963,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4832 1213","crookwell-p.school@det.nsw.edu.au","4832 1353","N",-34.459938,149.469806,2017-07-03 00:00:00.000,"-34.459938,149.469806"
1696,"2487-Cudgen",9925,"Cudgen Public School","11 Collier Street","Cudgen","2487","188","17","4",968,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6674 1287","cudgen-p.school@det.nsw.edu.au","6674 0924","N",-28.262592,153.555416,2017-07-03 00:00:00.000,"-28.262592,153.555416"
1698,"2660-Culcairn",10514,"Culcairn Public School","Balfour St","Culcairn","2660","111","6","7",969,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6029 8385","culcairn-p.school@det.nsw.edu.au","6029 8807","N",-35.668284,147.039992,2017-07-03 00:00:00.000,"-35.668284,147.039992"
1707,"2867-Cumnock",11091,"Cumnock Public School","Railway Pde","Cumnock","2867","52","12","11",946,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6367 7207","cumnock-p.school@det.nsw.edu.au","6367 7404","N",-32.931277,148.749492,2017-07-03 00:00:00.000,"-32.931277,148.749492"
1712,"2381-Curlewis",9484,"Curlewis Public School","Goran St","Curlewis","2381","37","35","0",793,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6744 1239","curlewis-p.school@det.nsw.edu.au","6744 1213","N",-31.117149,150.263304,2017-07-03 00:00:00.000,"-31.117149,150.263304"
1727,"2530-Horsley",10036,"Dapto Public School","48-66 Sierra Drive","Horsley","2530","682","6","14",991,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4261 2247","dapto-p.school@det.nsw.edu.au","4262 2038","N",-34.496129,150.796948,2017-07-03 00:00:00.000,"-34.496129,150.796948"
1735,"2008-Chippendale",5323,"Darlington Public School","Golden Grove St","Chippendale","2008","228","24","29",1059,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9516 2300","darlington-p.school@det.nsw.edu.au","9550 4587","N",-33.892638,151.18939,2017-07-03 00:00:00.000,"-33.892638,151.18939"
1749,"2328-Denman",9309,"Denman Public School","Paxton St","Denman","2328","178","19","0",934,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6547 2491","denman-p.school@det.nsw.edu.au","6547 2603","N",-32.385734,150.686009,2017-07-03 00:00:00.000,"-32.385734,150.686009"
